item_id;url;scrape_status;scrape_error;fecha_publicacion;titulo;descripcion;precio;moneda;marca;modelo;anio;horas;seller_name;seller_url;seller_time_on_ml;ubicacion_address_line;ubicacion_ciudad;ubicacion_provincia;ubicacion_latitud;ubicacion_longitud;condicion;garantia;potencia;tipo_direccion
MLA1528475627;https://articulo.mercadolibre.com.ar/MLA-1528475627;ok;;;Minitractor Cortacesped Husqvarna Nuevo Ts 114 0km 18hp  - $ 10.555.344;"PATRONELLI MOTORSTORE - CONCESIONARIO OFICIAL HUSQVARNA!

TRACTOR CORTACÉSPED HUSQVARNA TS114!!

Modelo: TS 114 (NUEVO)
0km

El Husqvarna TS 114 es un tractor cortacésped compacto y eficiente, especialmente diseñado para ofrecer un rendimiento superior en jardines amplios y terrenos complejos con pasajes estrechos. Su diseño ergonómico garantiza una experiencia de corte cómoda y sin esfuerzo, gracias a sus palancas de control de fácil acceso y pedales ubicados uno al lado del otro para una conducción intuitiva. Este modelo combina maniobrabilidad y potencia en un formato optimizado para facilitar el almacenamiento, el mantenimiento y la operación diaria. Ideal para usuarios que buscan eficiencia, confort y resultados profesionales en cada pasada.

Especificaciones técnicas:

Potencia máxima de motor (HP)
14,8 HP
Cilindrada
452 c.c.
Motor
Husqvarna
Tipo de motor
HV 452AE
Altura de corte mínimo
2,5 cm
Regulación de altura
6 posiciones
Altura de corte máxima
10 cm
Rueda delantera
15x6-6
Rueda trasera
18x8,5-8
Capacidad de tanque de combustible (L)
6 L
Capacidad de aceite
1,2 Lts.
Cantidad de cilindros
Monocilíndrico
Velocidad de desplazamiento
9 Km/h
Ancho de Plataforma ("")
37,5 ""
Ancho de plataforma (cm)
95 cm
Plataforma de corte
Estampada
Área recomendada
20000 m2
Peso (Kg)
184 Kg
Productividad (60%)
5130 m2/h
Origen USA

PATRONELLI MOTORSTORE - CONCESIONARIO OFICIAL HUSQVARNA!";;;Husqvarna;TS 114;2025;;Patronelli Motorstore;https://www.mercadolibre.com.ar/perfil/Patronelli Motorstore;;;;;;;;;;
MLA2065141534;https://articulo.mercadolibre.com.ar/MLA-2065141534;ok;;;Pala Cargadora Cat 924g - US$ 45.000;"Equipo disponible para la venta operativo 
Unidad patentada y se entrega transferido a nombre del comprador 
Engine
Model Caterpillar® 3056E DIT ATAAC
Rated Net Power 96 kW 129 hp
Maximum Net Power 102 kW 137 hp

Buckets
Bucket Capacities 1.7 m3- 2.8 m3

Weights
Maximum Weight 11 340 kg 24,990 lb

Entrega inmediata
Equipo patentado";;;CAT;924G;2006;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA2091215500;https://articulo.mercadolibre.com.ar/MLA-2091215500;ok;;;Pala Cargadora 2m Liugong 835h Yuchai / Cummins / Zf - US$ 20.000;"PALA CARGADORA LIUGONG CLG 835H

Motor Yuchai YC6J125Z-T22 (opcional Cummins)
Potencia Bruta 92 kW (125 hp) @ 2000 rpm
Cabina ROPS / FOPS 
Capacidad de Balde 1.8 m³
Capacidad de Carga 3000kg
Peso operativo 10125 kg
Transmision Liugong (opcional ZF)
Tanque de combustible 140 L

Valor publicado corresponde al anticipo!!
 
Amplio stock de repuestos y servicios de postventa en todo el pais.
Financiacion!!! Tomamos tu usado!!!
Contamos con toda la linea Liugong e implementos/herramientas.
Su consulta no molesta.

*** Todos los precios están sujetos a posibles modificaciones***

SOMOS EQUIPOS VIALES RUTA 2
Distribuidor Oficial Liugong";;;Liugong;835H;2023;;Equiposvialesr2;https://www.mercadolibre.com.ar/perfil/Equiposvialesr2;;;;;;;;;;
MLA2591393232;https://articulo.mercadolibre.com.ar/MLA-2591393232;ok;;;Pala Planta De Hormigon Betonmac Movil 10m3 C/balanza Envios - US$ 25.000;"envios a todo el pais
vea el video
Opcional silo vertical de 60tn con patas";;;Betonmac;HCI500;1999;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA1590376915;https://articulo.mercadolibre.com.ar/MLA-1590376915;ok;;;Planta De Aridos Indumix Transportable C/cinta Envio Al Pais - US$ 25.000;"Planta dosificadora de áridos a granel Indumix, modelo SCM18, año 2005, capacidad de tolva 3 m3, capacidad de producción 3 a 5 toneladas, con cinta de transporte inclinable de 13.90 metros de largo x 0.75 metros. de ancho y motor de 10hp 
Envíos a todo el país";;;Indumix;planta aridos;2005;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA2591046684;https://articulo.mercadolibre.com.ar/MLA-2591046684;ok;;;Hi-vac Aspiradora Limpieza Calles Barrios Cerrados Country  - $ 25.000.000;Encontrá más productos en Mercado Libre;;;hi-vac;475d;2000;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA1590234747;https://articulo.mercadolibre.com.ar/MLA-1590234747;ok;;;Acoplado Tolva Cerealero Cestari En Santo Tome Envios Pais - $ 4.800.000;"Hay tractores también para la venta 
Envíos al país";;;Cestari;de tiro;2005;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA2005387098;https://articulo.mercadolibre.com.ar/MLA-2005387098;ok;;;Pala Cargadora Frontal Michigan M75hd Il - US$ 61.900;"Capacidad de carga: 3000 Kg
Capacidad de balde: 2 m3
Altura máxima de carga: 4737 mm
Altura máxima de descarga: 2806 mm
Comando operativo: Joystick Hidráulico
Tracción: 4WD
Caja de cambio:Powershift
Sistema de frenos: Caliper - Disco
Cabina: Sí
Vel. elevación de carga: 5,5 s
Peso Operativo: 10.500 Kg
Largo: 7200 mm
Ancho: 2500 mm
Alto: 3180 mm
Motor Marca: Weichai
Motor Potencia:92 Kw / 125 Hp
Motor Cilindrada: 6.75 L
Sistema eléctrico - Voltaje: 24 V

**CONSULTE POR FINANCIACIÓN**
**ENVÍOS A TODO EL PAÍS**
**CONTAMOS CON SERVICIO DE POST VENTA Y REPUESTOS ORIGINALES**";;;Michigan;M75HDII;2025;;Tzadikargentina;https://www.mercadolibre.com.ar/perfil/Tzadikargentina;;;;;;;;;;
MLA2247161844;https://articulo.mercadolibre.com.ar/MLA-2247161844;ok;;;Tractor Massey Ferguson 1098 Vea Video Funcionando Envios - US$ 25.000;"Massey Ferguson 1098 operativo funcionando 
Vea el vídeo funcionando 
Envíos a todo el país";;;Massey Ferguson;1098;1980;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA2627758162;https://articulo.mercadolibre.com.ar/MLA-2627758162;ok;;;Tractor 4x4 New Holland Tl75e Año 2011 Envíos Al País - US$ 35.000;"TRACTOR 4X4 ""NEW HOLLAND"" MOD. TL75E (NRO. DE SERIE L7ECR426217) - MOTOR ""MWM"" MOD. D229-4 (NRO. DE SERIE B1N473642) AÑO 2011 - 4 CILINDROS - TOMA DE FUERZA - 4 ENGANCHES HIDRAULICAS Y ENGANCHE DE 3 PUNTOS - 75 HP - 2400 RPM
Envíos a todo el país";;;New Holland;TL75-E;2011;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA1574362585;https://articulo.mercadolibre.com.ar/MLA-1574362585;ok;;;Pulverizadora Defloradora Segadora Big John Envíos Al País - US$ 25.000;"DEFLORADOR / SEGADORA ""BIG JOHN"" -MODELO AÑO 2008) RADICACION PROV. BS AS - MOD. 670D241F CON VIGIA  Y LLAVE - MOTOR ""JOHN DEERE"" (4045TF250) - 4 CILINDROS TURBO - (KW 93 - HP 124) - RODADO 290/95 R 34 GOODYEAR 
Hay 2 unidades similares a la venta patentadas
Envíos al país";;;Big John;670D241F;2008;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA2005387112;https://articulo.mercadolibre.com.ar/MLA-2005387112;ok;;;Pala Forrajera Michigan M55hd - US$ 38.000;"Capacidad de carga: 2000kg
Capacidad de balde: 1.2 m3 (Aprox.)
Altura máxima de carga: 4020 mm
Altura máxima de descarga: 3200 mm
Altura máxima a perno: 3980 mm
Comando operativo: Joystick Hidráulico
Tracción: 4WD
Caja de cambio: Powershift
Presión del sistema hidráulico: 16 MPa
Sistema de frenos: Aire
Cabina: Sí
Calefacción/Aire acondicionado: Si / Si
Vel. elevación de carga: 6 s
Ángulo de articulación: 32±3°
Velocidad de traslado (alta): 20 Km/h
Peso Operativo: 6270kg
Largo: 6350 mm
Ancho: 2200 mm
Alto: 2960 mm
Distancia entre ejes: 2750 mm
Trocha: 1730 mm
Mínima distancia al piso: 330 mm
Motor Marca: Kunming YUNNEI
Motor Potencia: 75kW / 100 Hp
Motor Torque Máximo: 414N•m/1800-1600rpm
Rodado Frontal: 16/70-24
Rodado Trasero: 16/70-24


**CONSULTE POR FINANCIACIÓN**
**ENVÍOS A TODO EL PAÍS**
**CONTAMOS CON SERVICIO DE POST VENTA Y REPUESTOS ORIGINALES**";;;Michigan;M55HD;2025;;Tzadikargentina;https://www.mercadolibre.com.ar/perfil/Tzadikargentina;;;;;;;;;;
MLA1503359637;https://articulo.mercadolibre.com.ar/MLA-1503359637;ok;;;Minitractor Cortacesped Husqvarna Nuevo Ts 217 Tm 0km 19hp - $ 12.331.321;"PATRONELLI MOTORSTORE - CONCESIONARIO OFICIAL HUSQVARNA!

TRACTOR CORTACÉSPED HUSQVARNA TS 217 TM!!

Nuevo Modelo: TS 217 TM
0km

El Husqvarna TS 217TM combina uso práctico y corte eficiente con un potente motor para céspedes grandes. Controles accesibles y asiento ajustable ofrecen confort y buena ergonomía. Cuenta con compartimentos para herramientas y una plataforma de corte de 108 cm con ajuste asistido por resorte para diversas alturas. El motor incluye filtro de aceite y cilindro doble, y su diseño robusto con ejes de hierro fundido garantiza durabilidad. El sistema ROS permite corte en reversa, y un parachoques estándar ofrece protección adicional.

Motor Husqvarna 
HV 635E
Cilindrada
635 c.c.
Altura de corte mínimo
2,5 cm
Altura de corte máxima
10 cm
Potencia
19,4 HP
Capacidad de combustible
13 lts
Capacidad de aceite
1,7 Lts.
Cilindros
Bicilíndrico
Velocidades
Automáticas
Método de conducción
Dos Pedales
Velocidad de desplazamiento
10 Km/h
Posiciones de altura
10
Ancho de Plataforma
42 ""
Luces delanteras
LED + DRL
Área recomendada
30.000 m2
Peso Bruto
230 Kg

PATRONELLI MOTORSTORE - CONCESIONARIO OFICIAL HUSQVARNA!";;;Husqvarna;TS 217 TM;2025;;Patronelli Motorstore;https://www.mercadolibre.com.ar/perfil/Patronelli Motorstore;;;;;;;;;;
MLA2078966046;https://articulo.mercadolibre.com.ar/MLA-2078966046;ok;;;Cargadora Frontal John Deere 310a Balde 1m3 C/retro Envios - US$ 25.000;Envíos al país;;;John Deere;310A;1990;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA2033486426;https://articulo.mercadolibre.com.ar/MLA-2033486426;ok;;;Mini Tractor Giro Cero Cortacesped Kawasaki 22 Hp / 132 Cm  - $ 18.500.000;"TRACTOR GIRO CERO STIGA 
Kawasaki 22 HP / Corte 132 cm

* IDEAL GRANDES PARQUES, COMPLEJOS DEPORTIVOS, ETC...
* RENDIMIENTO Y CONFIABILIDAD
* GRAN POTENCIA!
* VELOCIDAD Y CALIDAD!

Modelo- -GIRO CERO  -  ZT5132T
Ancho de corte-Cm.-132 (52"")
Velocidad óptima corte-Km/H-11,5
Potencia motor-HP-22
Marca - modelo- -KAWASAKI - FR691
Detalles motor-Tipo-2 CIL. - 725 CC - Nafta - 3100 RPM
Tanque combustible-Litros-11
Transmisión-Tipo-Hidrostática
Acople de cuchillas-Tipo-Embrague Electromagnético
Cuchillas cantidad-Cant.-3
Descarga del corte-Tipo-Lateral derecho
Posiciones de corte - 8
Alturas de corte-Cm.-Min. 3,8  /  Max. 11,4
Ruedas-Del / Tras.-11"" + 18""
Radio de giro-Cm.-CERO
Medidas (Largo x Ancho x Alto)-Metros-1,97 x 1,5 x 0,9
PESO NETO-KG.-280
Cuenta horas- -SI
Cinturón de seguridad- -SI";;;Stiga;ZT5132T;2024;;Silver Ton;https://www.mercadolibre.com.ar/perfil/Silver Ton;;;;;;;;;;
MLA2301604332;https://articulo.mercadolibre.com.ar/MLA-2301604332;ok;;;Pala Cargadora 1m Y 2m Usadas Aolite 816 835 Liugong - US$ 10.000;"PALAS CARGADORAS USADAS

PALA CARGADORA LIUGONG 816C 1M
AÑO 2012 CON 8500HS
MOTOR PERKINS
CAPACIDAD DE BALDE 1 M3
MONOCOMANDO JOYSTICK
CABINA DESMONTABLE
PESO OPERATIVO 6.000KG
PRECIO CONTADO $21.000 USD OFICIAL + IVA 

PALA CARGADORA AOLITE 1M ZL-929
AÑO 2014 CON 3000HS
MOTOR QUANCHAI
POTENCIA 100HP
CAPACIDAD DE BALDE 1 M3
MONOCOMANDO JOYSTICK
CABINA DESMONTABLE
CON TERCER VIA HIDRAULICA
PESO OPERATIVO 6.000KG
PRECIO CONTADO $22.000 USD OFICIAL + IVA 

PALA CARGADORA AOLITE 1M AL18
AÑO 2017 CON 2500HS
MOTOR YUCHAI
POTENCIA 100HP
CAPACIDAD DE BALDE 1 M3
MONOCOMANDO JOYSTICK
CABINA DESMONTABLE
CON TERCER VIA HIDRAULICA
PESO OPERATIVO 6.130KG
PRECIO CONTADO $18.000 USD OFICIAL + IVA 

PALA CARGADORA MICHIGAN C55
AÑO 1997
CAPACIDAD DE CARGA 2M
MECANICA MERCEDES BENZ 1114
FABRICACION BRASILERA
BATERIA NUEVA
PRECIO CONTADO $23.000 USD OFICIAL + IVA

PALA CARGADORA LIUGONG CLG 835
Año 2017
Motor Yuchai YC6J125Z-T22 
Potencia Bruta 92 kW (125 hp) @ 2000 rpm
Cabina ROPS / FOPS
Capacidad de Balde 1.8 m3
Capacidad de Carga 3000kg
Peso operativo 10125 kg
Tanque de combustible 140 L
PRECIO CONTADO $40.000 USD OFICIAL + IVA

PALA CARGADORA LIUGONG CLG 835
Año 2007 
Motor Cummins
Cabina ROPS / FOPS
Capacidad de Balde 1.8 m3
Capacidad de Carga 3000kg
Peso operativo 10125 kg
Tanque de combustible 140 L
PRECIO CONTADO $40.000 USD OFICIAL + IVA

Amplio stock de repuestos y servicios de postventa en todo el pais.
Financiacion!!! Tomamos tu usado!!!
Contamos con toda la linea Aolite/Liugong/Jiahe e implementos/herramientas.
Su consulta no molesta.

*** Todos los precios están sujetos a posibles modificaciones***

Valor publicado corresponde al anticipo!!

SOMOS EQUIPOS VIALES RUTA 2
Nos encontramos en zona Oeste de La Plata";;;Aolite;929;2014;8500;Equiposvialesr2;https://www.mercadolibre.com.ar/perfil/Equiposvialesr2;;;;;;;;;;
MLA2581111068;https://articulo.mercadolibre.com.ar/MLA-2581111068;ok;;;Pala Cargadora Caterpillar 938 Pala Cargadora 3m3 Nqnmaq - US$ 75.000;"Caterpillar 938H - Año 2012 

 9.000 hs de uso
 Revisada de punta a punta
 Máquina 100% recomendada
 Service recién realizados
 2 cubiertas nuevas + delanteras al 90%
 Lista para salir a trabajar hoy mismo

 Único titular desde 0km
 Máquina patentada

 Valor: USD 75.000
 Dólar billete o equivalente en pesos
 Entregamos en todo el país
 Tomamos permutas

 Plottier, Neuquén




    Somos NQN VIAL si buscas un camión usado o maquinaria estás en lo correcto.

	•	Recibimos tu camión o maquinaria en parte de pago.
	•	Ofertas reales y precios que marcan la diferencia.
	•	Llevamos la unidad hasta tu domicilio, estés donde estés en Argentina.
	•	Contamos con todas las marcas líderes: Scania, Mercedes, Iveco, Ford, VW, Volvo y más.
	•	Más de 90 camiones en stock listos para trabajar ya.

Con más de 10 años en el rubro, somos especialistas en compra, venta y logística de camiones y maquinarias en todo el país.

Contactanos hoy y hacé el mejor negocio para tu próximo camión.";;;caterpillar;938H;2012;9000;Nqnvial Ventas;https://www.mercadolibre.com.ar/perfil/Nqnvial Ventas;;;;;;;;;;
MLA2269570788;https://articulo.mercadolibre.com.ar/MLA-2269570788;ok;;;Sembradora Directa Sola 395-sd-a 175kg/ha Cebada Envios - $ 28.000.000;"COD.GR7162
Sembradora directa Sola 395-SD-A
Envíos al país 
Vea los detalles técnicos en las fotografías";;;Sola;super 395-sd.A;2000;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA2671568414;https://articulo.mercadolibre.com.ar/MLA-2671568414;ok;;;Tractor Hanomag Park2 - US$ 8.200;"Neumáticos: 31x9.5x16 tras / 23x8.5x12 del
Dirección: Hidráulica asistida
Salida Hidráulica: 1
Fuerza de Levante: 350 Kg.
Tipo de Levante: 3 Puntos Categoría 0
Velocidad Toma de Fuerza: 540 Rpm.
Eje Toma de Fuerza: 6 Estrías
Largo: 2650 mm.
Ancho: 1220 mm.
Alto: 1235 mm.
Distancia entre Ejes: 1480 mm.
Trocha Delantera: 1020
Trocha Trasera: 970
Despeje del Suelo (desde base transmisión): 240 mm.
Peso: 960
Techo / arco anti-vuelco: No
Potencia Toma de Fuerza (KW/HP): 21 hp.
Velocidades: 6+1 (3 altas + 3 bajas + 1 retroceso)
Marcha 1: 0 - 9 Km/h
Marcha 2: 5 - 16 Km/h
Marcha 3: 6 - 25 Km/h
Reversa 1: 4 Km/h
Motor Modelo: Hanomag
Motor Tipo: Diesel - Refrigerado por Agua
Motor Cilindros: 3
Tipo de cámara de combustión: Inyección directa
Motor carrera de pistones: 100/105
Potencia nominal (KW/HP): 19 Kw / 25.4 Hp
Máximas revoluciones (rpm): 2350
Consumo nominal de Combustible: 4.5 litros/hora
Aspiración nominal: Natural
Transmisión: Parquero Invertido 2WD
Tipo Sistema Eléctrico: 12 volts
Sistema de Arranque: Eléctrico
Tanque: 20 Litros

**TRASLADO DE MAQUINARIA Y ENTREGA EN TODOS LOS PUNTOS DEL PAÍS**
**CONTAMOS CON SERVICIO DE POST VENTA Y REPUESTOS ORIGINALES**";;;Hanomag;STARK PARK2;2025;;Tzadikargentina;https://www.mercadolibre.com.ar/perfil/Tzadikargentina;;;;;;;;;;
MLA2765283106;https://articulo.mercadolibre.com.ar/MLA-2765283106;ok;;;Tractor Agricola 4x4 Con Cabina De 160 Hp 4x4 - US$ 65.000;"Tracción Doble 4x4
Motor tipo: Diesel 6 cilindros, 4 tiempos, Inyeccion Directa. Tecnología Perkins. Refrigerado por Agua.
Potencia: 160 Hp
Desplazamiento: 5800 cm³
Número de marchas: 24 x 8
Rodado: 460-85R30 / 650-70R42
Cap. de tanque de combustible: 330L
Peso: 8000 Kg";;;Chery Bylion;Word 1604;2026;;Tzadikargentina;https://www.mercadolibre.com.ar/perfil/Tzadikargentina;;;;;;;;;;
MLA2402513178;https://articulo.mercadolibre.com.ar/MLA-2402513178;ok;;;Cargadora Hidráulica Frontal Articulada Sobre Neumáticos Hyu - US$ 45.000;"Cargadora hidráulica frontal articulada sobre neumáticos Hyundai, mod. Hl 780-3a, con motor 6 cil. (desarmada, con faltantes en motor, transmisión, interior, electricidad, como se encuentra y exhibe).-	Lote
Unidad patentada 
Envíos al país";;;Hyundai;780-3A;2015;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA2591341996;https://articulo.mercadolibre.com.ar/MLA-2591341996;ok;;;Rastrilladora Para Tractor 2,6mts Cmz Envíos Al País - $ 9.500.000;"HORQUILA RASTRILLADORA PARA TRACTOR MARCA ""CMZ"" - MEDIDAS: (FRENTE 2,60 MTS - ALTO 1,90 MTS) 
Envíos al país";;;CMZ;Rastrilladora;2005;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA2134292306;https://articulo.mercadolibre.com.ar/MLA-2134292306;ok;;;Mini Tractor Corta Malezas Y Césped Roland H T-rex 2wd 23hp - US$ 12.943;"TRACTODESMALEZADOR ROLANDH T REX 2WD 23HP 92CM


El Tractor Desmalezador Profesional ROLAND H T-REX es un equipo de alto rendimiento ideal para la limpieza y mantención de espacios verdes y/o agrestes en terrenos llanos, irregulares y hasta escarpados.
Sube pendientes de hasta 22º y resulta muy maniobrable en espacios reducidos.

Posee un Motor Briggs & Stratton Bicilíndrico VANGUARD 23HP.
TRANSMISIÓN HIDROSTÁTICA con TRACCIÓN TRASERA.
BLOQUEO DIFERENCIAL accionado mediante palanca.
Posición de conducción ergonómica con reposabrazos, volante con pomo y pantalla con indicadores de información básicos.
DIMENSIONES: 2350 x 1160 x 1740 mm (L x Ancho x Alto)
PESO: 398 Kg.
Unidad de corte desmalezador de 92 cm de ancho.
Amplia variedad de accesorios disponibles para su uso durante todo el año.

*ORIGEN EUROPEO

-.-.-.-.-.-.-

> IMPORTANTE: 

-EL PRECIO PUBLICADO ES FINAL, INCLUYE EL IVA DEL 10,5%

-LOS PRECIOS ESTÁN EXPRESADOS EN DÓLARES ESTADOUNIDENSES

-TIPO DE CAMBIO A DÓLAR OFICIAL VENTA BNA 

-PRECIO EN FÁBRICA (NO INCLUYE FLETE A CONCESIONARIO NI OTROS TRASLADOS)  

-FOTOS A MODO ILUSTRATIVO

-EL PRECIO PUBLICADO TIENE DESCUENTO QUE CORRESPONDE AL PAGO DE CONTADO

-CONSULTA POR FINANCIACIONES DISPONIBLES Y ENTREGA INMEDIATA EN CONCESIONARIOS";;;Roland H;T-Rex 2WD;2024;;Roland H;https://www.mercadolibre.com.ar/perfil/Roland H;;;;;;;;;;
MLA1974747558;https://articulo.mercadolibre.com.ar/MLA-1974747558;ok;;;Tractor Hanomag 800/4 - US$ 25.700;Encontrá más productos en Mercado Libre;;;Hanomag;800/4;2025;;Tzadikargentina;https://www.mercadolibre.com.ar/perfil/Tzadikargentina;;;;;;;;;;
MLA2576693782;https://articulo.mercadolibre.com.ar/MLA-2576693782;ok;;;Pala Cargadora Frontal Nueva Para Tractores Varios  - $ 6.490.000;"Pala Cargadora Frontal de 3 Cilindros MODELO GS-410

Para Tractor de hasta 70HP, Marca: MASSEY FERGUSON, FIAT, DEUTZ, AGCO ALLIS, APACHE, NEW HOLLAND, PAUNY (modelos varios)

- Brazos: Estructura reforzada tipo doble “C”, realizada en perfiles de chapa espesor 3/16"" plegados y soldados. El plegado interno de los perfiles “C”, aumenta la resistencia de los brazos otorgándole mayor rigidez al sistema.

- Balde: Capacidad aprox. 1/2m3, ancho 1,50m, totalmente reforzado.

- Pernos y Bujes de Acero SAE 1045.

- Refuerzos en chapa de espesores 1/4”, 5/16"" y 3/8"".

- Sistema de hidráulico compuesto por: 3 cilindros.
. Cilindros de 2 1/2”. Vástagos reforzados de 38mm. Levante brazos.
. Cilindro de 2 1/2”. Vástagos reforzados de 38mm. Movimiento balde.

- Mangueras hidráulicas de 3/8"" R2, accesorios hidráulicos y acoples rápidos hasta control remoto.

- Altura de levante máximo aprox. 3,80 metros.

- Soporte Base de la Pala para el Tractor.

Sistema de ACOPLE RAPIDO, para la incorporación de otros accesorios, como Pinche para Rollos, Accesorio Porta Pallet fijo o móvil, Cargador de Big-Bag, entre otros.

Pala de fácil manejo para el operario, y gran versatilidad en usos varios, fabricada con refuerzos internos.

Opcional:
- Accesorio Pinche para Rollos.
- Accesorio Porta Pallet.
- Accesorio Cargador de Big-Bag

Forma de Pago
- Financiación con CHEQUES a plazos 0/30 días.
- CONTADO. 
- Consultar otras formas de pago.";;;GESER;GS-510 y otros modelos;2024;;Geser Metalúrgica;https://www.mercadolibre.com.ar/perfil/Geser Metalúrgica;;;;;;;;;;
MLA2627838978;https://articulo.mercadolibre.com.ar/MLA-2627838978;ok;;;Fertilizadora Altina Chimango Tractor Comedero Cintas Envíos - $ 15.000.000;"Gran cantidad de equipos a la venta en general Deheza por renovación de importante aceitera 
Envíos a todo el país 
En la publicación están las fotografías con el inventario general de bienes a la venta entre ellos tractores pulverizadores cintas chimangos comederos y otras
Hacemos envíos a todo el país";;;Altina;Neumática;2000;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA1575417583;https://articulo.mercadolibre.com.ar/MLA-1575417583;ok;;;Tractor Massey Ferguson 1045 C/3p Toma Gomas 90% Envíos - US$ 9.500;"COD.GR8412
Tractor operativo y funcionando 
Tiene salida de fuerza hidráulica y salida para Desmalezadora mecánica levante 3 puntos motor Perkins 4 diésel 
Equipo en estado de uso original 
Envíos al país 
Vea el vídeo funcionando";;;Massey Ferguson;1045;1990;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
